495	682
496	779
497	728
498	770
499	761
500	879
501	863
502	829
503	898
504	984
505	1016
506	1020
507	1042
508	1051
509	1096
510	1142
511	1233
512	1243
513	1243
514	1285
515	1368
516	1338
517	1366
518	1409
519	1331
520	1422
521	1428
522	1422
523	1466
524	1436
525	1458
526	1394
527	1389
528	1351
529	1304
530	1322
531	1200
532	1230
533	1134
534	1093
535	1052
536	1058
537	945
538	881
539	915
540	837
541	793
542	788
543	613
544	626
545	584
546	491
547	532
548	460
549	405
550	360
551	345
552	308
553	314
554	266
555	224
556	237
557	199
558	205
559	190
560	170
561	152
562	159
563	133
564	121
565	129
566	110
567	125
568	115
569	119
570	107
571	108
572	103
573	100
574	94
575	90
576	101
577	93
578	87
579	102
580	103
581	84
582	81
583	74
584	74
585	72
586	81
587	74
588	65
589	73
590	78
591	63
592	50
593	57
594	55
595	58
596	49
597	60
598	58
599	44
600	52
601	50
602	32
603	42
604	47
605	54
606	59
607	39
608	46
609	39
610	49
611	48
612	35
613	49
614	37
615	48
616	32
617	41
618	39
619	38
620	37
621	38
622	32
623	32
624	35
625	45
626	47
627	41
628	41
629	46
630	33
631	41
632	23
633	36
634	34
635	33
636	45
637	39
638	31
639	35
640	27
641	33
642	39
643	36
644	44
645	37
646	37
647	33
648	34
649	30
650	30
651	29
652	42
653	31
654	31
655	34
656	24
657	32
658	34
659	29
660	37
661	26
662	31
663	38
664	38
665	20
666	29
667	22
668	35
669	36
670	29
671	25
672	31
673	39
674	25
675	31
676	30
677	27
678	24
679	31
680	19
681	38
682	32
683	49
684	21
685	30
686	30
687	48
688	32
689	27
690	29
691	23
692	28
693	34
694	22
695	35
696	33
697	31
698	29
699	31
700	29
701	27
702	29
703	24
704	17
705	27
706	27
707	23
708	27
709	29
710	26
711	35
712	24
713	24
714	16
715	25
716	24
717	28
718	22
719	26
720	25
721	21
722	24
723	18
724	27
725	16
726	25
727	28
728	27
729	23
730	21
731	24
732	26
733	17
734	28
735	28
736	19
737	26
738	20
739	25
740	33
741	24
742	19
743	25
744	16
745	20
746	29
747	18
748	23
749	28
750	20
751	28
752	22
753	29
754	29
755	25
756	29
757	17
758	22
759	21
760	17
761	18
762	23
763	37
764	22
765	17
766	17
767	25
768	22
769	21
770	18
771	28
772	20
773	21
774	27
775	24
776	24
777	20
778	26
779	18
780	19
781	18
782	13
783	28
784	28
785	29
786	20
787	29
788	25
789	18
790	15
791	31
792	21
793	23
794	27
795	21
796	26
797	21
798	27
799	20
800	25
801	22
802	28
803	20
804	25
805	22
806	14
807	19
808	18
809	31
810	30
811	14
812	23
813	20
814	28
815	20
816	27
817	24
818	21
819	26
820	23
821	28
822	36
823	23
824	23
825	11
826	20
827	21
828	23
829	23
830	24
831	27
832	31
833	19
834	14
835	24
836	23
837	20
838	32
839	23
840	22
841	20
842	29
843	18
844	19
845	25
846	23
847	24
848	17
849	17
850	14
851	28
852	22
853	27
854	20
855	31
856	21
857	22
858	15
859	16
860	26
861	30
862	18
863	26
864	17
865	18
866	17
867	21
868	25
869	13
870	18
871	14
872	23
873	26
874	20
875	13
876	21
877	29
878	15
879	19
880	21
881	22
882	17
883	25
884	16
885	19
886	10
887	15
888	20
889	12
890	15
891	19
892	14
893	21
894	14
895	15
896	19
897	10
898	11
899	12
900	14
901	16
902	11
903	20
904	10
905	11
906	11
907	15
908	12
909	11
910	7
911	11
912	12
913	9
914	12
915	15
916	9
917	8
918	5
919	14
920	10
921	8
922	7
923	12
924	12
925	10
926	7
927	10
928	8
929	8
930	10
931	9
932	13
933	10
934	7
935	9
936	16
937	13
938	14
939	17
940	12
941	15
942	8
943	13
944	18
945	17
946	28
947	17
948	16
949	14
950	15
951	15
952	12
953	24
954	13
955	18
956	17
957	18
958	18
959	18
960	22
961	23
962	26
963	27
964	25
965	28
966	19
967	24
968	29
969	27
970	21
971	27
972	27
973	23
974	31
975	33
976	25
977	26
978	42
979	31
980	29
981	32
982	43
983	25
984	39
985	29
986	33
987	29
988	33
989	19
990	24
991	25
992	22
993	21
994	27
995	33
996	31
997	36
998	22
999	18
1000	22
1001	27
1002	15
1003	19
1004	17
1005	15
1006	18
1007	19
1008	20
1009	14
1010	24
1011	15
1012	21
1013	19
1014	12
1015	11
1016	13
1017	16
1018	10
1019	10
1020	9
1021	12
1022	9
1023	11
